Instantiated DTM.
Cyc=       3782 (0x800013c0, 0x800013bc, 0x800013b8, 0x800013b4, 0x800013b0) WB[M  0b: 0x8000215c]       ExeInst: DASM(0009a683)
Cyc=       3783 (0x800013c4, 0x800013c0, 0x800013bc, 0x800013b8, 0x800013b4) WB[ Z 00: 0x800220b8]       ExeInst: DASM(00b7a223)
Cyc=       3784 (0x800013c8, 0x800013c4, 0x800013c0, 0x800013bc, 0x800013b8) WB[M  0d: 0x00000004]       ExeInst: DASM(00f9a223)
Cyc=       3785 (0x800013cc, 0x800013c8, 0x800013c4, 0x800013c0, 0x800013bc) WB[   04: 0x80002168]       ExeInst: DASM(00c7a023)
Cyc=       3786 (0x800013d0, 0x800013cc, 0x800013c8, 0x800013c4, 0x800013c0) WB[   04: 0x800220c4]       ExeInst: DASM(01c12083)
Cyc=       3787 (0x800013d4, 0x800013d0, 0x800013cc, 0x800013c8, 0x800013c4) WB[ Z 00: 0x80002164]       ExeInst: DASM(00168793)
Cyc=       3788 (0x800013d8, 0x800013d4, 0x800013d0, 0x800013cc, 0x800013c8) WB[MZ 01: 0x80001378]       ExeInst: DASM(01812403)
Cyc=       3789 (0x800013dc, 0x800013d8, 0x800013d4, 0x800013d0, 0x800013cc) WB[MZ 0f: 0x00000005]       ExeInst: DASM(00f9a023)
Cyc=       3790 (0x800013e0, 0x800013dc, 0x800013d8, 0x800013d4, 0x800013d0) WB[M  08: 0x800220c8]       ExeInst: DASM(00170793)
Cyc=       3791 (0x800013e4, 0x800013e0, 0x800013dc, 0x800013d8, 0x800013d4) WB[ Z 00: 0x800220c0]       ExeInst: DASM(00fa2223)
Cyc=       3792 (0x800013e8, 0x800013e4, 0x800013e0, 0x800013dc, 0x800013d8) WB[M  0f: 0x0000003e]       ExeInst: DASM(01412483)
Cyc=       3793 (0x800013ec, 0x800013e8, 0x800013e4, 0x800013e0, 0x800013dc) WB[ Z 04: 0x800220b4]       ExeInst: DASM(01012903)
Cyc=       3794 (0x800013f0, 0x800013ec, 0x800013e8, 0x800013e4, 0x800013e0) WB[MZ 09: 0x00000001]       ExeInst: DASM(00c12983)
Cyc=       3795 (0x800013f4, 0x800013f0, 0x800013ec, 0x800013e8, 0x800013e4) WB[MZ 12: 0x800220b8]       ExeInst: DASM(00812a03)
Cyc=       3796 (0x800013f8, 0x800013f4, 0x800013f0, 0x800013ec, 0x800013e8) WB[MZ 13: 0x800220c0]       ExeInst: DASM(02010113)
Cyc=       3797 (0x800013fc, 0x800013f8, 0x800013f4, 0x800013f0, 0x800013ec) WB[MZ 14: 0x800220b0]   J   ExeInst: DASM(00008067)
Cyc=       3798 (0x80001378, 0x800013fc, 0x800013f8, 0x800013f4, 0x800013f0) WB[MZ 02: 0x80022070]       ExeInst: DASM(00004033)
Cyc=       3799 (0x8000137c, 0x80001378, 0x800013fc, 0x800013f8, 0x800013f4) WB[M  00: 0x800013f8]       ExeInst: DASM(00004033)
Cyc=       3800 (0x80001380, 0x8000137c, 0x80001378, 0x800013fc, 0x800013f8) WB[ Z 00: 0x00000007]       ExeInst: DASM(00100793)
Cyc=       3801 (0x80001384, 0x80001380, 0x8000137c, 0x80001378, 0x800013fc) WB[MZ 00: 0x00000000]       ExeInst: DASM(00090713)
Cyc=       3802 (0x80001388, 0x80001384, 0x80001380, 0x8000137c, 0x80001378) WB[MZ 0f: 0x00000001]   B   ExeInst: DASM(00f48a63)
Cyc=       3803 (0x80001394, 0x80001388, 0x80001384, 0x80001380, 0x8000137c) WB[M  0e: 0x800220b8]       ExeInst: DASM(00004033)
Cyc=       3804 (0x80001398, 0x80001394, 0x80001388, 0x80001384, 0x80001380) WB[   14: 0x00000015]       ExeInst: DASM(00004033)
Cyc=       3805 (0x8000139c, 0x80001398, 0x80001394, 0x80001388, 0x80001384) WB[ Z 00: 0x800220c8]       ExeInst: DASM(00442783)
Cyc=       3806 (0x800013a0, 0x8000139c, 0x80001398, 0x80001394, 0x80001388) WB[MZ 00: 0x00000000]       ExeInst: DASM(00042683)
Cyc=       3807 (0x800013a4, 0x800013a0, 0x8000139c, 0x80001398, 0x80001394) WB[MZ 0f: 0x8000216c]       ExeInst: DASM(004a2703)
Cyc=       3808 (0x800013a8, 0x800013a4, 0x800013a0, 0x8000139c, 0x80001398) WB[MZ 0d: 0x00000001]       ExeInst: DASM(0047a583)
Cyc=       3809 (0x800013ac, 0x800013a8, 0x800013a4, 0x800013a0, 0x8000139c) WB[MZ 0e: 0x0000003e]       ExeInst: DASM(0007a603)
Cyc=       3810 (0x800013b0, 0x800013ac, 0x800013a8, 0x800013a4, 0x800013a0) WB[MZ 0b: 0x00000000]       ExeInst: DASM(fff68693)
Cyc=       3811 (0x800013b4, 0x800013b0, 0x800013ac, 0x800013a8, 0x800013a4) WB[MZ 0c: 0x00000001]       ExeInst: DASM(00b42223)
Cyc=       3812 (0x800013b8, 0x800013b4, 0x800013b0, 0x800013ac, 0x800013a8) WB[M  0d: 0x00000000]       ExeInst: DASM(0049a583)
Cyc=       3813 (0x800013bc, 0x800013b8, 0x800013b4, 0x800013b0, 0x800013ac) WB[ Z 04: 0x800220cc]       ExeInst: DASM(00d42023)
Cyc=       3814 (0x800013c0, 0x800013bc, 0x800013b8, 0x800013b4, 0x800013b0) WB[M  0b: 0x80002164]       ExeInst: DASM(0009a683)
Cyc=       3815 (0x800013c4, 0x800013c0, 0x800013bc, 0x800013b8, 0x800013b4) WB[ Z 00: 0x800220c8]       ExeInst: DASM(00b7a223)
Cyc=       3816 (0x800013c8, 0x800013c4, 0x800013c0, 0x800013bc, 0x800013b8) WB[M  0d: 0x00000005]       ExeInst: DASM(00f9a223)
Cyc=       3817 (0x800013cc, 0x800013c8, 0x800013c4, 0x800013c0, 0x800013bc) WB[   04: 0x80002170]       ExeInst: DASM(00c7a023)
Cyc=       3818 (0x800013d0, 0x800013cc, 0x800013c8, 0x800013c4, 0x800013c0) WB[   04: 0x800220c4]       ExeInst: DASM(01c12083)
Cyc=       3819 (0x800013d4, 0x800013d0, 0x800013cc, 0x800013c8, 0x800013c4) WB[ Z 00: 0x8000216c]       ExeInst: DASM(00168793)
Cyc=       3820 (0x800013d8, 0x800013d4, 0x800013d0, 0x800013cc, 0x800013c8) WB[MZ 01: 0x80001360]       ExeInst: DASM(01812403)
Cyc=       3821 (0x800013dc, 0x800013d8, 0x800013d4, 0x800013d0, 0x800013cc) WB[MZ 0f: 0x00000006]       ExeInst: DASM(00f9a023)
Cyc=       3822 (0x800013e0, 0x800013dc, 0x800013d8, 0x800013d4, 0x800013d0) WB[M  08: 0x800220c0]       ExeInst: DASM(00170793)
Cyc=       3823 (0x800013e4, 0x800013e0, 0x800013dc, 0x800013d8, 0x800013d4) WB[ Z 00: 0x800220c0]       ExeInst: DASM(00fa2223)
Cyc=       3824 (0x800013e8, 0x800013e4, 0x800013e0, 0x800013dc, 0x800013d8) WB[M  0f: 0x0000003f]       ExeInst: DASM(01412483)
Cyc=       3825 (0x800013ec, 0x800013e8, 0x800013e4, 0x800013e0, 0x800013dc) WB[ Z 04: 0x800220b4]       ExeInst: DASM(01012903)
Cyc=       3826 (0x800013f0, 0x800013ec, 0x800013e8, 0x800013e4, 0x800013e0) WB[MZ 09: 0x00000006]       ExeInst: DASM(00c12983)
Cyc=       3827 (0x800013f4, 0x800013f0, 0x800013ec, 0x800013e8, 0x800013e4) WB[MZ 12: 0x800220b8]       ExeInst: DASM(00812a03)
Cyc=       3828 (0x800013f8, 0x800013f4, 0x800013f0, 0x800013ec, 0x800013e8) WB[MZ 13: 0x800220c8]       ExeInst: DASM(02010113)
Cyc=       3829 (0x800013fc, 0x800013f8, 0x800013f4, 0x800013f0, 0x800013ec) WB[MZ 14: 0x800220b0]   J   ExeInst: DASM(00008067)
Cyc=       3830 (0x80001360, 0x800013fc, 0x800013f8, 0x800013f4, 0x800013f0) WB[MZ 02: 0x80022090]       ExeInst: DASM(00004033)
Cyc=       3831 (0x80001364, 0x80001360, 0x800013fc, 0x800013f8, 0x800013f4) WB[M  00: 0x800013f8]       ExeInst: DASM(00004033)
Cyc=       3832 (0x80001368, 0x80001364, 0x80001360, 0x800013fc, 0x800013f8) WB[ Z 00: 0x00000007]       ExeInst: DASM(00098713)
Cyc=       3833 (0x8000136c, 0x80001368, 0x80001364, 0x80001360, 0x800013fc) WB[MZ 00: 0x00000000]       ExeInst: DASM(00040693)
Cyc=       3834 (0x80001370, 0x8000136c, 0x80001368, 0x80001364, 0x80001360) WB[MZ 0e: 0x800220c8]       ExeInst: DASM(00090613)
Cyc=       3835 (0x80001374, 0x80001370, 0x8000136c, 0x80001368, 0x80001364) WB[MZ 0d: 0x800220c0]       ExeInst: DASM(00100593)
Cyc=       3836 (0x80001378, 0x80001374, 0x80001370, 0x8000136c, 0x80001368) WB[MZ 0c: 0x800220b8]       ExeInst: DASM(000a0513)
Cyc=       3837 (0x8000137c, 0x80001378, 0x80001374, 0x80001370, 0x8000136c) WB[MZ 0b: 0x00000001]   B   ExeInst: DASM(f99ff0ef)
Cyc=       3838 (0x8000130c, 0x8000137c, 0x80001378, 0x80001374, 0x80001370) WB[MZ 0a: 0x800220b0]       ExeInst: DASM(00004033)
Cyc=       3839 (0x80001310, 0x8000130c, 0x8000137c, 0x80001378, 0x80001374) WB[M  01: 0x80001378]       ExeInst: DASM(00004033)
Cyc=       3840 (0x80001314, 0x80001310, 0x8000130c, 0x8000137c, 0x80001378) WB[ Z 00: 0x00000001]       ExeInst: DASM(fe010113)
Cyc=       3841 (0x80001318, 0x80001314, 0x80001310, 0x8000130c, 0x8000137c) WB[MZ 00: 0x00000000]       ExeInst: DASM(00812c23)
Cyc=       3842 (0x8000131c, 0x80001318, 0x80001314, 0x80001310, 0x8000130c) WB[M  02: 0x80022070]       ExeInst: DASM(00912a23)
Cyc=       3843 (0x80001320, 0x8000131c, 0x80001318, 0x80001314, 0x80001310) WB[   18: 0x80022088]       ExeInst: DASM(01212823)
Cyc=       3844 (0x80001324, 0x80001320, 0x8000131c, 0x80001318, 0x80001314) WB[   14: 0x80022084]       ExeInst: DASM(01312623)
Cyc=       3845 (0x80001328, 0x80001324, 0x80001320, 0x8000131c, 0x80001318) WB[   10: 0x80022080]       ExeInst: DASM(01412423)
Cyc=       3846 (0x8000132c, 0x80001328, 0x80001324, 0x80001320, 0x8000131c) WB[   0c: 0x8002207c]       ExeInst: DASM(00112e23)
Cyc=       3847 (0x80001330, 0x8000132c, 0x80001328, 0x80001324, 0x80001320) WB[   08: 0x80022078]       ExeInst: DASM(00100793)
Cyc=       3848 (0x80001334, 0x80001330, 0x8000132c, 0x80001328, 0x80001324) WB[ Z 1c: 0x8002208c]       ExeInst: DASM(00050a13)
Cyc=       3849 (0x80001338, 0x80001334, 0x80001330, 0x8000132c, 0x80001328) WB[MZ 0f: 0x00000001]       ExeInst: DASM(00060913)
Cyc=       3850 (0x8000133c, 0x80001338, 0x80001334, 0x80001330, 0x8000132c) WB[MZ 14: 0x800220b0]       ExeInst: DASM(00070993)
Cyc=       3851 (0x80001340, 0x8000133c, 0x80001338, 0x80001334, 0x80001330) WB[MZ 12: 0x800220b8]       ExeInst: DASM(00058493)
Cyc=       3852 (0x80001344, 0x80001340, 0x8000133c, 0x80001338, 0x80001334) WB[MZ 13: 0x800220c8]       ExeInst: DASM(00068413)
Cyc=       3853 (0x80001348, 0x80001344, 0x80001340, 0x8000133c, 0x80001338) WB[MZ 09: 0x00000001]   B   ExeInst: DASM(04f58863)
Cyc=       3854 (0x80001390, 0x80001348, 0x80001344, 0x80001340, 0x8000133c) WB[M  08: 0x800220c0]       ExeInst: DASM(00004033)
Cyc=       3855 (0x80001394, 0x80001390, 0x80001348, 0x80001344, 0x80001340) WB[   10: 0x00000051]       ExeInst: DASM(00004033)
Cyc=       3856 (0x80001398, 0x80001394, 0x80001390, 0x80001348, 0x80001344) WB[ Z 00: 0x00000000]       ExeInst: DASM(00060413)
Cyc=       3857 (0x8000139c, 0x80001398, 0x80001394, 0x80001390, 0x80001348) WB[MZ 00: 0x00000000]       ExeInst: DASM(00442783)
Cyc=       3858 (0x800013a0, 0x8000139c, 0x80001398, 0x80001394, 0x80001390) WB[MZ 08: 0x800220b8]       ExeInst: DASM(00042683)
Cyc=       3859 (0x800013a4, 0x800013a0, 0x8000139c, 0x80001398, 0x80001394) WB[MZ 0f: 0x8000213c]       ExeInst: DASM(004a2703)
Cyc=       3860 (0x800013a8, 0x800013a4, 0x800013a0, 0x8000139c, 0x80001398) WB[MZ 0d: 0x00000001]       ExeInst: DASM(0047a583)
Cyc=       3861 (0x800013ac, 0x800013a8, 0x800013a4, 0x800013a0, 0x8000139c) WB[MZ 0e: 0x0000003f]       ExeInst: DASM(0007a603)
Cyc=       3862 (0x800013b0, 0x800013ac, 0x800013a8, 0x800013a4, 0x800013a0) WB[MZ 0b: 0x00000000]       ExeInst: DASM(fff68693)
Cyc=       3863 (0x800013b4, 0x800013b0, 0x800013ac, 0x800013a8, 0x800013a4) WB[MZ 0c: 0x00000007]       ExeInst: DASM(00b42223)
Cyc=       3864 (0x800013b8, 0x800013b4, 0x800013b0, 0x800013ac, 0x800013a8) WB[M  0d: 0x00000000]       ExeInst: DASM(0049a583)
Cyc=       3865 (0x800013bc, 0x800013b8, 0x800013b4, 0x800013b0, 0x800013ac) WB[ Z 04: 0x800220bc]       ExeInst: DASM(00d42023)
Cyc=       3866 (0x800013c0, 0x800013bc, 0x800013b8, 0x800013b4, 0x800013b0) WB[M  0b: 0x00000000]       ExeInst: DASM(0009a683)
Cyc=       3867 (0x800013c4, 0x800013c0, 0x800013bc, 0x800013b8, 0x800013b4) WB[ Z 00: 0x800220b8]       ExeInst: DASM(00b7a223)
Cyc=       3868 (0x800013c8, 0x800013c4, 0x800013c0, 0x800013bc, 0x800013b8) WB[M  0d: 0x00000000]       ExeInst: DASM(00f9a223)
Cyc=       3869 (0x800013cc, 0x800013c8, 0x800013c4, 0x800013c0, 0x800013bc) WB[   04: 0x80002140]       ExeInst: DASM(00c7a023)
Cyc=       3870 (0x800013d0, 0x800013cc, 0x800013c8, 0x800013c4, 0x800013c0) WB[   04: 0x800220cc]       ExeInst: DASM(01c12083)
Cyc=       3871 (0x800013d4, 0x800013d0, 0x800013cc, 0x800013c8, 0x800013c4) WB[ Z 00: 0x8000213c]       ExeInst: DASM(00168793)
Cyc=       3872 (0x800013d8, 0x800013d4, 0x800013d0, 0x800013cc, 0x800013c8) WB[MZ 01: 0x80001378]       ExeInst: DASM(01812403)
Cyc=       3873 (0x800013dc, 0x800013d8, 0x800013d4, 0x800013d0, 0x800013cc) WB[MZ 0f: 0x00000001]       ExeInst: DASM(00f9a023)
Cyc=       3874 (0x800013e0, 0x800013dc, 0x800013d8, 0x800013d4, 0x800013d0) WB[M  08: 0x800220c0]       ExeInst: DASM(00170793)
Cyc=       3875 (0x800013e4, 0x800013e0, 0x800013dc, 0x800013d8, 0x800013d4) WB[ Z 00: 0x800220c8]       ExeInst: DASM(00fa2223)
Cyc=       3876 (0x800013e8, 0x800013e4, 0x800013e0, 0x800013dc, 0x800013d8) WB[M  0f: 0x00000040]       ExeInst: DASM(01412483)
Cyc=       3877 (0x800013ec, 0x800013e8, 0x800013e4, 0x800013e0, 0x800013dc) WB[ Z 04: 0x800220b4]       ExeInst: DASM(01012903)
Cyc=       3878 (0x800013f0, 0x800013ec, 0x800013e8, 0x800013e4, 0x800013e0) WB[MZ 09: 0x00000006]       ExeInst: DASM(00c12983)
Cyc=       3879 (0x800013f4, 0x800013f0, 0x800013ec, 0x800013e8, 0x800013e4) WB[MZ 12: 0x800220b8]       ExeInst: DASM(00812a03)
Cyc=       3880 (0x800013f8, 0x800013f4, 0x800013f0, 0x800013ec, 0x800013e8) WB[MZ 13: 0x800220c8]       ExeInst: DASM(02010113)
Cyc=       3881 (0x800013fc, 0x800013f8, 0x800013f4, 0x800013f0, 0x800013ec) WB[MZ 14: 0x800220b0]   J   ExeInst: DASM(00008067)
Cyc=       3882 (0x80001378, 0x800013fc, 0x800013f8, 0x800013f4, 0x800013f0) WB[MZ 02: 0x80022090]       ExeInst: DASM(00004033)
Cyc=       3883 (0x8000137c, 0x80001378, 0x800013fc, 0x800013f8, 0x800013f4) WB[M  00: 0x800013f8]       ExeInst: DASM(00004033)
Cyc=       3884 (0x80001380, 0x8000137c, 0x80001378, 0x800013fc, 0x800013f8) WB[ Z 00: 0x00000007]       ExeInst: DASM(00100793)
Cyc=       3885 (0x80001384, 0x80001380, 0x8000137c, 0x80001378, 0x800013fc) WB[MZ 00: 0x00000000]       ExeInst: DASM(00090713)
Cyc=       3886 (0x80001388, 0x80001384, 0x80001380, 0x8000137c, 0x80001378) WB[MZ 0f: 0x00000001]       ExeInst: DASM(00f48a63)
Cyc=       3887 (0x8000138c, 0x80001388, 0x80001384, 0x80001380, 0x8000137c) WB[M  0e: 0x800220b8]       ExeInst: DASM(00040913)
Cyc=       3888 (0x80001390, 0x8000138c, 0x80001388, 0x80001384, 0x80001380) WB[ Z 14: 0x0000001a]       ExeInst: DASM(00070413)
Cyc=       3889 (0x80001394, 0x80001390, 0x8000138c, 0x80001388, 0x80001384) WB[MZ 12: 0x800220c0]   B   ExeInst: DASM(fb9ff06f)
Cyc=       3890 (0x80001344, 0x80001394, 0x80001390, 0x8000138c, 0x80001388) WB[MZ 08: 0x800220b8]       ExeInst: DASM(00004033)
Cyc=       3891 (0x80001348, 0x80001344, 0x80001394, 0x80001390, 0x8000138c) WB[M  00: 0x80001390]       ExeInst: DASM(00004033)
Cyc=       3892 (0x8000134c, 0x80001348, 0x80001344, 0x80001394, 0x80001390) WB[ Z 00: 0x00000007]       ExeInst: DASM(fff48493)
Cyc=       3893 (0x80001350, 0x8000134c, 0x80001348, 0x80001344, 0x80001394) WB[MZ 00: 0x00000000]       ExeInst: DASM(00048593)
Cyc=       3894 (0x80001354, 0x80001350, 0x8000134c, 0x80001348, 0x80001344) WB[MZ 09: 0x00000005]       ExeInst: DASM(000a0513)
Cyc=       3895 (0x80001358, 0x80001354, 0x80001350, 0x8000134c, 0x80001348) WB[MZ 0b: 0x00000005]       ExeInst: DASM(00040713)
Cyc=       3896 (0x8000135c, 0x80001358, 0x80001354, 0x80001350, 0x8000134c) WB[MZ 0a: 0x800220b0]       ExeInst: DASM(00098693)
Cyc=       3897 (0x80001360, 0x8000135c, 0x80001358, 0x80001354, 0x80001350) WB[MZ 0e: 0x800220b8]       ExeInst: DASM(00090613)
Cyc=       3898 (0x80001364, 0x80001360, 0x8000135c, 0x80001358, 0x80001354) WB[MZ 0d: 0x800220c8]   B   ExeInst: DASM(fb1ff0ef)
Cyc=       3899 (0x8000130c, 0x80001364, 0x80001360, 0x8000135c, 0x80001358) WB[MZ 0c: 0x800220c0]       ExeInst: DASM(00004033)
Cyc=       3900 (0x80001310, 0x8000130c, 0x80001364, 0x80001360, 0x8000135c) WB[M  01: 0x80001360]       ExeInst: DASM(00004033)
Cyc=       3901 (0x80001314, 0x80001310, 0x8000130c, 0x80001364, 0x80001360) WB[ Z 00: 0x800220c8]       ExeInst: DASM(fe010113)
Cyc=       3902 (0x80001318, 0x80001314, 0x80001310, 0x8000130c, 0x80001364) WB[MZ 00: 0x00000000]       ExeInst: DASM(00812c23)
Cyc=       3903 (0x8000131c, 0x80001318, 0x80001314, 0x80001310, 0x8000130c) WB[M  02: 0x80022070]       ExeInst: DASM(00912a23)
Cyc=       3904 (0x80001320, 0x8000131c, 0x80001318, 0x80001314, 0x80001310) WB[   18: 0x80022088]       ExeInst: DASM(01212823)
Cyc=       3905 (0x80001324, 0x80001320, 0x8000131c, 0x80001318, 0x80001314) WB[   14: 0x80022084]       ExeInst: DASM(01312623)
Cyc=       3906 (0x80001328, 0x80001324, 0x80001320, 0x8000131c, 0x80001318) WB[   10: 0x80022080]       ExeInst: DASM(01412423)
Cyc=       3907 (0x8000132c, 0x80001328, 0x80001324, 0x80001320, 0x8000131c) WB[   0c: 0x8002207c]       ExeInst: DASM(00112e23)
Cyc=       3908 (0x80001330, 0x8000132c, 0x80001328, 0x80001324, 0x80001320) WB[   08: 0x80022078]       ExeInst: DASM(00100793)
Cyc=       3909 (0x80001334, 0x80001330, 0x8000132c, 0x80001328, 0x80001324) WB[ Z 1c: 0x8002208c]       ExeInst: DASM(00050a13)
Cyc=       3910 (0x80001338, 0x80001334, 0x80001330, 0x8000132c, 0x80001328) WB[MZ 0f: 0x00000001]       ExeInst: DASM(00060913)
Cyc=       3911 (0x8000133c, 0x80001338, 0x80001334, 0x80001330, 0x8000132c) WB[MZ 14: 0x800220b0]       ExeInst: DASM(00070993)
Cyc=       3912 (0x80001340, 0x8000133c, 0x80001338, 0x80001334, 0x80001330) WB[MZ 12: 0x800220c0]       ExeInst: DASM(00058493)
Cyc=       3913 (0x80001344, 0x80001340, 0x8000133c, 0x80001338, 0x80001334) WB[MZ 13: 0x800220b8]       ExeInst: DASM(00068413)
Cyc=       3914 (0x80001348, 0x80001344, 0x80001340, 0x8000133c, 0x80001338) WB[MZ 09: 0x00000005]       ExeInst: DASM(04f58863)
Cyc=       3915 (0x8000134c, 0x80001348, 0x80001344, 0x80001340, 0x8000133c) WB[M  08: 0x800220c8]       ExeInst: DASM(fff48493)
Cyc=       3916 (0x80001350, 0x8000134c, 0x80001348, 0x80001344, 0x80001340) WB[ Z 10: 0x00000055]       ExeInst: DASM(00048593)
Cyc=       3917 (0x80001354, 0x80001350, 0x8000134c, 0x80001348, 0x80001344) WB[MZ 09: 0x00000004]       ExeInst: DASM(000a0513)
Cyc=       3918 (0x80001358, 0x80001354, 0x80001350, 0x8000134c, 0x80001348) WB[MZ 0b: 0x00000004]       ExeInst: DASM(00040713)
Cyc=       3919 (0x8000135c, 0x80001358, 0x80001354, 0x80001350, 0x8000134c) WB[MZ 0a: 0x800220b0]       ExeInst: DASM(00098693)
Cyc=       3920 (0x80001360, 0x8000135c, 0x80001358, 0x80001354, 0x80001350) WB[MZ 0e: 0x800220c8]       ExeInst: DASM(00090613)
Cyc=       3921 (0x80001364, 0x80001360, 0x8000135c, 0x80001358, 0x80001354) WB[MZ 0d: 0x800220b8]   B   ExeInst: DASM(fb1ff0ef)
Cyc=       3922 (0x8000130c, 0x80001364, 0x80001360, 0x8000135c, 0x80001358) WB[MZ 0c: 0x800220c0]       ExeInst: DASM(00004033)
Cyc=       3923 (0x80001310, 0x8000130c, 0x80001364, 0x80001360, 0x8000135c) WB[M  01: 0x80001360]       ExeInst: DASM(00004033)
Cyc=       3924 (0x80001314, 0x80001310, 0x8000130c, 0x80001364, 0x80001360) WB[ Z 00: 0x800220b8]       ExeInst: DASM(fe010113)
Cyc=       3925 (0x80001318, 0x80001314, 0x80001310, 0x8000130c, 0x80001364) WB[MZ 00: 0x00000000]       ExeInst: DASM(00812c23)
Cyc=       3926 (0x8000131c, 0x80001318, 0x80001314, 0x80001310, 0x8000130c) WB[M  02: 0x80022050]       ExeInst: DASM(00912a23)
Cyc=       3927 (0x80001320, 0x8000131c, 0x80001318, 0x80001314, 0x80001310) WB[   18: 0x80022068]       ExeInst: DASM(01212823)
Cyc=       3928 (0x80001324, 0x80001320, 0x8000131c, 0x80001318, 0x80001314) WB[   14: 0x80022064]       ExeInst: DASM(01312623)
Cyc=       3929 (0x80001328, 0x80001324, 0x80001320, 0x8000131c, 0x80001318) WB[   10: 0x80022060]       ExeInst: DASM(01412423)
Cyc=       3930 (0x8000132c, 0x80001328, 0x80001324, 0x80001320, 0x8000131c) WB[   0c: 0x8002205c]       ExeInst: DASM(00112e23)
Cyc=       3931 (0x80001330, 0x8000132c, 0x80001328, 0x80001324, 0x80001320) WB[   08: 0x80022058]       ExeInst: DASM(00100793)
Cyc=       3932 (0x80001334, 0x80001330, 0x8000132c, 0x80001328, 0x80001324) WB[ Z 1c: 0x8002206c]       ExeInst: DASM(00050a13)
Cyc=       3933 (0x80001338, 0x80001334, 0x80001330, 0x8000132c, 0x80001328) WB[MZ 0f: 0x00000001]       ExeInst: DASM(00060913)
Cyc=       3934 (0x8000133c, 0x80001338, 0x80001334, 0x80001330, 0x8000132c) WB[MZ 14: 0x800220b0]       ExeInst: DASM(00070993)
Cyc=       3935 (0x80001340, 0x8000133c, 0x80001338, 0x80001334, 0x80001330) WB[MZ 12: 0x800220c0]       ExeInst: DASM(00058493)
Cyc=       3936 (0x80001344, 0x80001340, 0x8000133c, 0x80001338, 0x80001334) WB[MZ 13: 0x800220c8]       ExeInst: DASM(00068413)
Cyc=       3937 (0x80001348, 0x80001344, 0x80001340, 0x8000133c, 0x80001338) WB[MZ 09: 0x00000004]       ExeInst: DASM(04f58863)
Cyc=       3938 (0x8000134c, 0x80001348, 0x80001344, 0x80001340, 0x8000133c) WB[M  08: 0x800220b8]       ExeInst: DASM(fff48493)
Cyc=       3939 (0x80001350, 0x8000134c, 0x80001348, 0x80001344, 0x80001340) WB[ Z 10: 0x00000054]       ExeInst: DASM(00048593)
Cyc=       3940 (0x80001354, 0x80001350, 0x8000134c, 0x80001348, 0x80001344) WB[MZ 09: 0x00000003]       ExeInst: DASM(000a0513)
Cyc=       3941 (0x80001358, 0x80001354, 0x80001350, 0x8000134c, 0x80001348) WB[MZ 0b: 0x00000003]       ExeInst: DASM(00040713)
Cyc=       3942 (0x8000135c, 0x80001358, 0x80001354, 0x80001350, 0x8000134c) WB[MZ 0a: 0x800220b0]       ExeInst: DASM(00098693)
Cyc=       3943 (0x80001360, 0x8000135c, 0x80001358, 0x80001354, 0x80001350) WB[MZ 0e: 0x800220b8]       ExeInst: DASM(00090613)
Cyc=       3944 (0x80001364, 0x80001360, 0x8000135c, 0x80001358, 0x80001354) WB[MZ 0d: 0x800220c8]   B   ExeInst: DASM(fb1ff0ef)
Cyc=       3945 (0x8000130c, 0x80001364, 0x80001360, 0x8000135c, 0x80001358) WB[MZ 0c: 0x800220c0]       ExeInst: DASM(00004033)
Cyc=       3946 (0x80001310, 0x8000130c, 0x80001364, 0x80001360, 0x8000135c) WB[M  01: 0x80001360]       ExeInst: DASM(00004033)
Cyc=       3947 (0x80001314, 0x80001310, 0x8000130c, 0x80001364, 0x80001360) WB[ Z 00: 0x800220c8]       ExeInst: DASM(fe010113)
Cyc=       3948 (0x80001318, 0x80001314, 0x80001310, 0x8000130c, 0x80001364) WB[MZ 00: 0x00000000]       ExeInst: DASM(00812c23)
Cyc=       3949 (0x8000131c, 0x80001318, 0x80001314, 0x80001310, 0x8000130c) WB[M  02: 0x80022030]       ExeInst: DASM(00912a23)
Cyc=       3950 (0x80001320, 0x8000131c, 0x80001318, 0x80001314, 0x80001310) WB[   18: 0x80022048]       ExeInst: DASM(01212823)
Cyc=       3951 (0x80001324, 0x80001320, 0x8000131c, 0x80001318, 0x80001314) WB[   14: 0x80022044]       ExeInst: DASM(01312623)
Cyc=       3952 (0x80001328, 0x80001324, 0x80001320, 0x8000131c, 0x80001318) WB[   10: 0x80022040]       ExeInst: DASM(01412423)
Cyc=       3953 (0x8000132c, 0x80001328, 0x80001324, 0x80001320, 0x8000131c) WB[   0c: 0x8002203c]       ExeInst: DASM(00112e23)
Cyc=       3954 (0x80001330, 0x8000132c, 0x80001328, 0x80001324, 0x80001320) WB[   08: 0x80022038]       ExeInst: DASM(00100793)
Cyc=       3955 (0x80001334, 0x80001330, 0x8000132c, 0x80001328, 0x80001324) WB[ Z 1c: 0x8002204c]       ExeInst: DASM(00050a13)
Cyc=       3956 (0x80001338, 0x80001334, 0x80001330, 0x8000132c, 0x80001328) WB[MZ 0f: 0x00000001]       ExeInst: DASM(00060913)
Cyc=       3957 (0x8000133c, 0x80001338, 0x80001334, 0x80001330, 0x8000132c) WB[MZ 14: 0x800220b0]       ExeInst: DASM(00070993)
